Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension,,,
Alm Agua Santa,13-04-2021,16:15:00,4279.395508,1069.85437,0,0,12447.89258,,,
Alm Agua Santa,13-04-2021,16:30:00,4346.430664,1089.383423,0,0,12443.32227,,,
Alm Agua Santa,13-04-2021,16:45:00,4595.08252,1167.357788,0,0,12451.63086,,,
Alm Agua Santa,13-04-2021,17:00:00,4690.796875,1215.427612,0,0,12461.80762,,,
Alm Agua Santa,13-04-2021,17:15:00,4695.309082,1187.167114,0,0,12442.82422,,,
Alm Agua Santa,13-04-2021,17:30:00,4677.197266,1135.236328,0,0,12417.91602,,,
Alm Agua Santa,13-04-2021,17:45:00,4311.851563,905.6756592,0,0,12421.82129,,,
Alm Agua Santa,13-04-2021,18:00:00,4409.268066,921.0314941,0,0,12418.62402,,,
Alm Agua Santa,13-04-2021,18:15:00,4722.09375,1003.905151,0,0,12426.44141,,,
Alm Agua Santa,13-04-2021,18:30:00,5092.72168,1108.286011,0,0,12438.72656,,,
Alm Agua Santa,13-04-2021,18:45:00,5767.071777,1322.992554,0,0,12443.7832,,,
Alm Agua Santa,13-04-2021,19:00:00,6116.700684,1393.443726,0,0,12440.32422,,,
Alm Agua Santa,13-04-2021,19:15:00,6144.338379,1362.003906,0,0,12434.03711,,,
Alm Agua Santa,13-04-2021,19:30:00,5688.191895,1111.241089,0,0,12449.95117,,,
Alm Agua Santa,13-04-2021,19:45:00,5613.121094,1100.904297,0,0,12454.56543,,,
Alm Agua Santa,13-04-2021,20:00:00,5687.130859,1163.403198,0,0,12458.42773,,,
Alm Agua Santa,13-04-2021,20:15:00,6045.297363,1315.392822,0,0,12456.50586,,,
Alm Agua Santa,13-04-2021,20:30:00,5955.228027,1310.013794,0,0,12407.75977,,,
Alm Agua Santa,13-04-2021,20:45:00,5535.02002,1103.584351,0,0,12355.23633,,,
Alm Agua Santa,13-04-2021,21:00:00,5136.95459,946.3391724,0,0,12330.2002,,,
Alm Agua Santa,13-04-2021,21:15:00,5251.182129,996.0379639,0,0,12333.87012,,,
Alm Agua Santa,13-04-2021,21:30:00,5596.408691,1208.344727,0,0,12340.0498,,,
Alm Agua Santa,13-04-2021,21:45:00,5574.79541,1212.247559,0,0,12343.93652,,,
Alm Agua Santa,13-04-2021,22:00:00,5420.356445,1187.738525,0,0,12349.65137,,,
Alm Agua Santa,13-04-2021,22:15:00,4735.108887,905.5012207,0,0,12356.45801,,,
Alm Agua Santa,13-04-2021,22:30:00,4675.156738,946.6474609,0,0,12373.95313,,,
Alm Agua Santa,13-04-2021,22:45:00,4804.699219,1055.052856,0,0,12385.4082,,,
Alm Agua Santa,13-04-2021,23:00:00,5025.642578,1134.990112,0,0,12393.09082,,,
Alm Agua Santa,13-04-2021,23:15:00,4836.140137,1088.341309,0,0,12399.35156,,,
Alm Agua Santa,13-04-2021,23:30:00,4081.702637,776.3973389,0,0,12400.75879,,,
Alm Agua Santa,13-04-2021,23:45:00,4086.453613,859.3384399,0,0,12415.02148,,,
Alm Agua Santa,14-04-2021,0:00:00,3944.482178,890.5978394,0,0,12421.50684,,,
Alm Agua Santa,14-04-2021,0:15:00,3972.12085,968.0238037,0,0,12436.48535,,,
Alm Agua Santa,14-04-2021,0:30:00,3835.390381,972.3381958,0,0,12452.7334,,,
Alm Agua Santa,14-04-2021,0:45:00,3681.940674,975.361145,0,0,12451.4707,,,
Alm Agua Santa,14-04-2021,1:00:00,3582.048828,966.722229,0,0,12465.12402,,,
Alm Agua Santa,14-04-2021,1:15:00,3318.238281,920.1650391,0,0,12478.93848,,,
Alm Agua Santa,14-04-2021,1:30:00,3217.423584,919.5180664,0,0,12481.54785,,,
Alm Agua Santa,14-04-2021,1:45:00,3142.132568,927.5939941,0,0,12487.03418,,,
Alm Agua Santa,14-04-2021,2:00:00,3081.955811,938.2480469,0,0,12498.85938,,,
Alm Agua Santa,14-04-2021,2:15:00,3025.963135,930.7130127,0,0,12513.22266,,,
Alm Agua Santa,14-04-2021,2:30:00,2990.160889,946.7706299,0,0,12500.4248,,,
Alm Agua Santa,14-04-2021,2:45:00,2933.942871,944.1512451,0,0,12510.95703,,,
Alm Agua Santa,14-04-2021,3:00:00,2561.680176,749.4528809,0,0,12448.34961,,,
Alm Agua Santa,14-04-2021,3:15:00,2680.183594,838.517395,0,0,12392.68555,,,
Alm Agua Santa,14-04-2021,3:30:00,2643.240967,843.9752808,0,0,12405.55566,,,
Alm Agua Santa,14-04-2021,3:45:00,2625.061035,829.8565674,0,0,12395.33105,,,
Alm Agua Santa,14-04-2021,4:00:00,2584.62915,823.49646,0,0,12396.61328,,,
Alm Agua Santa,14-04-2021,4:15:00,2459.596191,769.940918,0,0,12422.21191,,,
Alm Agua Santa,14-04-2021,4:30:00,2583.536621,826.8494263,0,0,12432.91113,,,
Alm Agua Santa,14-04-2021,4:45:00,2573.261719,839.8585205,0,0,12429.07227,,,
Alm Agua Santa,14-04-2021,5:00:00,2558.125,844.6538696,0,0,12434.21484,,,
Alm Agua Santa,14-04-2021,5:15:00,2563.341553,825.5863647,0,0,12423.85352,,,
Alm Agua Santa,14-04-2021,5:30:00,2566.633057,825.2827148,0,0,12425.53418,,,
Alm Agua Santa,14-04-2021,5:45:00,2583.352783,826.3227539,0,0,12462.92969,,,
Alm Agua Santa,14-04-2021,6:00:00,2627.088623,829.963562,0,0,12455.49121,,,
Alm Agua Santa,14-04-2021,6:15:00,2661.985596,814.8223267,0,0,12456.60449,,,
Alm Agua Santa,14-04-2021,6:30:00,2705.191162,821.7636719,0,0,12449.64258,,,
Alm Agua Santa,14-04-2021,6:45:00,2830.894043,853.9914551,0,0,12446.4873,,,
Alm Agua Santa,14-04-2021,7:00:00,3009.193848,908.1325073,0,0,12456.46094,,,
Alm Agua Santa,14-04-2021,7:15:00,3033.621582,891.1304932,0,0,12457.6582,,,
Alm Agua Santa,14-04-2021,7:30:00,3068.526367,859.8913574,0,0,12450.90234,,,
Alm Agua Santa,14-04-2021,7:45:00,3097.008301,625.8063965,0,0,12461.36621,,,
Alm Agua Santa,14-04-2021,8:00:00,3219.54834,233.2540894,0,0,12476.81445,,,
Alm Agua Santa,14-04-2021,8:15:00,3383.182861,263.3612061,0,0,12461.43848,,,
Alm Agua Santa,14-04-2021,8:30:00,3603.422363,308.2614136,0,0,12444.44824,,,
Alm Agua Santa,14-04-2021,8:45:00,3709.186768,318.1192932,0,0,12448.0293,,,
Alm Agua Santa,14-04-2021,9:00:00,3816.409912,320.5540161,0,0,12430.60938,,,
Alm Agua Santa,14-04-2021,9:15:00,3788.357422,348.5861816,0,0,12451.28027,,,
Alm Agua Santa,14-04-2021,9:30:00,3847.995605,282.9148254,0,0,12448.21191,,,
Alm Agua Santa,14-04-2021,9:45:00,3951.507568,316.8609314,0,0,12460.81543,,,
Alm Agua Santa,14-04-2021,10:00:00,4013.830566,335.4346313,0,0,12492.49121,,,
Alm Agua Santa,14-04-2021,10:15:00,4205.931152,397.1613159,0,0,12482.76563,,,
Alm Agua Santa,14-04-2021,10:30:00,4396.939941,447.6702271,0,0,12463.93262,,,
Alm Agua Santa,14-04-2021,10:45:00,4324.342773,427.8406067,0,0,12442.7627,,,
Alm Agua Santa,14-04-2021,11:00:00,4318.155273,415.9622803,0,0,12450.54785,,,
Alm Agua Santa,14-04-2021,11:15:00,4250.568848,405.8627014,0,0,12437.13574,,,
Alm Agua Santa,14-04-2021,11:30:00,3982.451172,226.8203735,0,0,12417.38965,,,
Alm Agua Santa,14-04-2021,11:45:00,4248.055176,375.9694519,0,0,12399.02148,,,
Alm Agua Santa,14-04-2021,12:00:00,4618.55957,534.3362427,0,0,12396.94336,,,
Alm Agua Santa,14-04-2021,12:15:00,4668.162109,535.800415,0,0,12393.4541,,,
Alm Agua Santa,14-04-2021,12:30:00,4635.647949,523.6271362,0,0,12379.58203,,,
Alm Agua Santa,14-04-2021,12:45:00,4598.009766,525.2590332,0,0,12371.49902,,,
Alm Agua Santa,14-04-2021,13:00:00,4637.20752,550.4386597,0,0,12383.2168,,,
Alm Agua Santa,14-04-2021,13:15:00,4663.919434,535.6057129,0,0,12371.5918,,,
Alm Agua Santa,14-04-2021,13:30:00,4706.634277,529.5115356,0,0,12369.46289,,,
Alm Agua Santa,14-04-2021,13:45:00,4768.332031,527.4230347,0,0,12373.80762,,,
Alm Agua Santa,14-04-2021,14:00:00,4750.215332,551.8530273,0,0,12378.88477,,,
Alm Agua Santa,14-04-2021,14:15:00,4854.690918,547.4502563,0,0,12373.30371,,,
Alm Agua Santa,14-04-2021,14:30:00,4794.137207,540.49646,0,0,12362.66797,,,
Alm Agua Santa,14-04-2021,14:45:00,4678.038086,515.0973511,0,0,12361.31348,,,
Alm Agua Santa,14-04-2021,15:00:00,4662.039063,518.2024536,0,0,12355.50879,,,
Alm Agua Santa,14-04-2021,15:15:00,4587.058594,717.887085,0,0,12335.96484,,,
Alm Agua Santa,14-04-2021,15:30:00,4419.744141,1121.776001,0,0,12325.92285,,,
Alm Agua Santa,14-04-2021,15:45:00,4396.484863,1124.534058,0,0,12323.74219,,,
Alm Agua Santa,14-04-2021,16:00:00,4407.48877,1111.34314,0,0,12314.89355,,,
Alm Agua Santa,14-04-2021,16:15:00,4218.516602,989.687439,0,0,12307.50293,,,
Alm Agua Santa,14-04-2021,16:30:00,3894.842773,836.4694824,0,0,12308.00586,,,
Alm Agua Santa,14-04-2021,16:45:00,3960.504639,902.4873657,0,0,12302.53027,,,
Alm Agua Santa,14-04-2021,17:00:00,4373.250488,1093.260254,0,0,12308.42188,,,
Alm Agua Santa,14-04-2021,17:15:00,4477.43457,1083.511719,0,0,12365.76563,,,
Alm Agua Santa,14-04-2021,17:30:00,4649.217285,1098.434692,0,0,12445.58203,,,
Alm Agua Santa,14-04-2021,17:45:00,4803.858398,1110.134644,0,0,12447.9707,,,
Alm Agua Santa,14-04-2021,18:00:00,4937.257324,1109.432007,0,0,12456.93848,,,
Alm Agua Santa,14-04-2021,18:15:00,5048.695313,1096.872437,0,0,12473.05176,,,
Alm Agua Santa,14-04-2021,18:30:00,4774.729492,909.8115845,0,0,12471.82422,,,
Alm Agua Santa,14-04-2021,18:45:00,5219.67334,1044.876709,0,0,12478.14355,,,
Alm Agua Santa,14-04-2021,19:00:00,5659.506836,1195.533203,0,0,12483.11914,,,
Alm Agua Santa,14-04-2021,19:15:00,6018.333984,1281.367188,0,0,12487.89746,,,
Alm Agua Santa,14-04-2021,19:30:00,6030.819824,1275.458618,0,0,12507.48047,,,
Alm Agua Santa,14-04-2021,19:45:00,6016.578125,1297.475098,0,0,12510.90527,,,
Alm Agua Santa,14-04-2021,20:00:00,5953.537109,1246.74939,0,0,12507.7041,,,
Alm Agua Santa,14-04-2021,20:15:00,5855.736816,1189.090332,0,0,12507.37012,,,
Alm Agua Santa,14-04-2021,20:30:00,5367.40918,982.333252,0,0,12453.61523,,,
Alm Agua Santa,14-04-2021,20:45:00,5482.072754,1074.584229,0,0,12401.78809,,,
Alm Agua Santa,14-04-2021,21:00:00,5785.164551,1209.399414,0,0,12396.81445,,,
Alm Agua Santa,14-04-2021,21:15:00,5846.928223,1237.363281,0,0,12397.83984,,,
Alm Agua Santa,14-04-2021,21:30:00,5691.503906,1202.484619,0,0,12398.07324,,,
Alm Agua Santa,14-04-2021,21:45:00,5316.217285,1078.626831,0,0,12399.5957,,,
Alm Agua Santa,14-04-2021,22:00:00,4909.617676,883.0494385,0,0,12412.54102,,,
Alm Agua Santa,14-04-2021,22:15:00,4769.71582,850.8317261,0,0,12423.69141,,,
Alm Agua Santa,14-04-2021,22:30:00,4618.33252,778.0907593,0,0,12433.14844,,,
Alm Agua Santa,14-04-2021,22:45:00,4501.975586,763.4248657,0,0,12457.48145,,,
Alm Agua Santa,14-04-2021,23:00:00,4325.349121,729.303833,0,0,12466.70996,,,
Alm Agua Santa,14-04-2021,23:15:00,4201.021484,738.2269287,0,0,12470.86914,,,
Alm Agua Santa,14-04-2021,23:30:00,4095.981201,744.635376,0,0,12470.93359,,,
Alm Agua Santa,14-04-2021,23:45:00,3946.61792,772.164856,0,0,12478.92773,,,
Alm Agua Santa,15-04-2021,0:00:00,3997.596436,881.1851196,0,0,12492.12988,,,
Alm Agua Santa,15-04-2021,0:15:00,3894.265137,896.9692993,0,0,12498.78809,,,
Alm Agua Santa,15-04-2021,0:30:00,3731.01001,875.0551758,0,0,12505.33008,,,
Alm Agua Santa,15-04-2021,0:45:00,3570.782715,866.4692383,0,0,12504.50488,,,
Alm Agua Santa,15-04-2021,1:00:00,3465.27002,891.755249,0,0,12473.70215,,,
Alm Agua Santa,15-04-2021,1:15:00,3361.464111,885.2280884,0,0,12380.76758,,,
Alm Agua Santa,15-04-2021,1:30:00,3273.444092,879.2030029,0,0,12377.27539,,,
Alm Agua Santa,15-04-2021,1:45:00,3178.958008,889.1987305,0,0,12384.82031,,,
Alm Agua Santa,15-04-2021,2:00:00,3104.908691,899.0806885,0,0,12393.08594,,,
Alm Agua Santa,15-04-2021,2:15:00,3032.995605,881.2671509,0,0,12402.63672,,,
Alm Agua Santa,15-04-2021,2:30:00,2993.056641,899.8430176,0,0,12404.95703,,,
Alm Agua Santa,15-04-2021,2:45:00,2955.570801,893.4346924,0,0,12431.89844,,,
Alm Agua Santa,15-04-2021,3:00:00,2870.108398,870.8687744,0,0,12436.63477,,,
Alm Agua Santa,15-04-2021,3:15:00,2868.636963,826.0597534,0,0,12434.36035,,,
Alm Agua Santa,15-04-2021,3:30:00,2570.464844,694.1655273,0,0,12427.38672,,,
Alm Agua Santa,15-04-2021,3:45:00,2743.317627,816.9671631,0,0,12432.75781,,,
Alm Agua Santa,15-04-2021,4:00:00,2614.099121,807.1167603,0,0,12438.24121,,,
Alm Agua Santa,15-04-2021,4:15:00,2568.79248,790.9009399,0,0,12438.23438,,,
Alm Agua Santa,15-04-2021,4:30:00,2578.456787,777.848999,0,0,12437.4834,,,
Alm Agua Santa,15-04-2021,4:45:00,2567.089111,774.3599854,0,0,12449.17969,,,
Alm Agua Santa,15-04-2021,5:00:00,2574.679932,802.987793,0,0,12449.09668,,,
Alm Agua Santa,15-04-2021,5:15:00,2579.359375,792.3822632,0,0,12473.06543,,,
Alm Agua Santa,15-04-2021,5:30:00,2560.750732,773.755249,0,0,12479.98242,,,
Alm Agua Santa,15-04-2021,5:45:00,2573.854492,770.2099609,0,0,12466.1709,,,
Alm Agua Santa,15-04-2021,6:00:00,2599.991943,778.0874023,0,0,12467.20996,,,
Alm Agua Santa,15-04-2021,6:15:00,2644.579102,771.7912598,0,0,12472.7168,,,
Alm Agua Santa,15-04-2021,6:30:00,2700.140137,786.3763428,0,0,12476.71875,,,
Alm Agua Santa,15-04-2021,6:45:00,2777.862305,792.8865356,0,0,12476.77734,,,
Alm Agua Santa,15-04-2021,7:00:00,2821.753906,784.0713501,0,0,12474.82227,,,
Alm Agua Santa,15-04-2021,7:15:00,2965.547607,824.5005493,0,0,12474.64551,,,
Alm Agua Santa,15-04-2021,7:30:00,3062.965088,808.7789917,0,0,12488.21484,,,
Alm Agua Santa,15-04-2021,7:45:00,3106.508545,683.9351807,0,0,12497.70215,,,
Alm Agua Santa,15-04-2021,8:00:00,3210.207275,483.4098206,0,0,12490.90918,,,
Alm Agua Santa,15-04-2021,8:15:00,3284.087402,480.999054,0,0,12488.03418,,,
Alm Agua Santa,15-04-2021,8:30:00,3423.180908,482.0853882,0,0,12477.01953,,,
Alm Agua Santa,15-04-2021,8:45:00,3538.322021,514.4493408,0,0,12477.08105,,,
Alm Agua Santa,15-04-2021,9:00:00,3764.681641,612.5599365,0,0,12479.62793,,,
Alm Agua Santa,15-04-2021,9:15:00,4086.160156,724.6842041,0,0,12495.64551,,,
Alm Agua Santa,15-04-2021,9:30:00,4173.712402,726.0325317,0,0,12468.71777,,,
Alm Agua Santa,15-04-2021,9:45:00,4226.467773,711.7545776,0,0,12476.2832,,,
Alm Agua Santa,15-04-2021,10:00:00,4166.73877,711.8477783,0,0,12483.65918,,,
Alm Agua Santa,15-04-2021,10:15:00,3685.914307,494.1548157,0,0,12484.47852,,,
Alm Agua Santa,15-04-2021,10:30:00,3768.817383,542.0089722,0,0,12464.87305,,,
Alm Agua Santa,15-04-2021,10:45:00,4091.120117,724.6438599,0,0,12450.36816,,,
Alm Agua Santa,15-04-2021,11:00:00,4052.380371,729.2163696,0,0,12463.52441,,,
Alm Agua Santa,15-04-2021,11:15:00,4049.007324,741.4257813,0,0,12446.17578,,,
Alm Agua Santa,15-04-2021,11:30:00,4229.28418,793.4655762,0,0,12430.57715,,,
Alm Agua Santa,15-04-2021,11:45:00,4279.658203,878.1334229,0,0,12423.61621,,,
Alm Agua Santa,15-04-2021,12:00:00,4338.620117,870.928833,0,0,12408.41699,,,
Alm Agua Santa,15-04-2021,12:15:00,4370.743652,884.7384644,0,0,12403.60938,,,
Alm Agua Santa,15-04-2021,12:30:00,4451.696777,858.753418,0,0,12407.40918,,,
Alm Agua Santa,15-04-2021,12:45:00,4422.27002,881.4919434,0,0,12392.16406,,,
Alm Agua Santa,15-04-2021,13:00:00,4405.986816,914.357605,0,0,12384.07227,,,
Alm Agua Santa,15-04-2021,13:15:00,4524.234375,940.9006958,0,0,12364.62012,,,
Alm Agua Santa,15-04-2021,13:30:00,4599.487305,919.8480835,0,0,12366.04297,,,
Alm Agua Santa,15-04-2021,13:45:00,4629.782715,902.5431519,0,0,12357.99805,,,
Alm Agua Santa,15-04-2021,14:00:00,4605.069824,905.7976685,0,0,12349.20117,,,
Alm Agua Santa,15-04-2021,14:15:00,4676.571777,910.2302246,0,0,12345.35254,,,
Alm Agua Santa,15-04-2021,14:30:00,4744.316406,924.5206299,0,0,12341.89648,,,
Alm Agua Santa,15-04-2021,14:45:00,4752.637207,935.0654297,0,0,12329.24121,,,
Alm Agua Santa,15-04-2021,15:00:00,4709.105957,931.3334351,0,0,12329.85547,,,
Alm Agua Santa,15-04-2021,15:15:00,4665.769043,977.8897705,0,0,12325.58691,,,
Alm Agua Santa,15-04-2021,15:30:00,4530.626953,1166.894897,0,0,12324.9541,,,
Alm Agua Santa,15-04-2021,15:45:00,4452.46582,1154.294312,0,0,12322.58008,,,
Alm Agua Santa,15-04-2021,16:00:00,4444.388184,1170.017212,0,0,12325.36914,,,
Alm Agua Santa,15-04-2021,16:15:00,4420.542969,1130.034912,0,0,12327.43262,,,
Alm Agua Santa,15-04-2021,16:30:00,4074.365234,933.951416,0,0,12320.72656,,,
Alm Agua Santa,15-04-2021,16:45:00,4115.765137,1009.592407,0,0,12321.57129,,,
Alm Agua Santa,15-04-2021,17:00:00,4127.522461,970.9631958,0,0,12332.02441,,,
Alm Agua Santa,15-04-2021,17:15:00,4141.203613,968.6450195,0,0,12307.93359,,,
Alm Agua Santa,15-04-2021,17:30:00,4396.880859,1058.122803,0,0,12277.51855,,,
Alm Agua Santa,15-04-2021,17:45:00,4507.869629,1040.159424,0,0,12279.12598,,,
Alm Agua Santa,15-04-2021,18:00:00,4574.724609,1036.544312,0,0,12285.42969,,,
Alm Agua Santa,15-04-2021,18:15:00,4731.059082,1046.373291,0,0,12294.32129,,,
Alm Agua Santa,15-04-2021,18:30:00,4956.029297,1081.386963,0,0,12308.96875,,,
Alm Agua Santa,15-04-2021,18:45:00,5404.225098,1143.842773,0,0,12321.17871,,,
Alm Agua Santa,15-04-2021,19:00:00,5740.341797,1153.343262,0,0,12332.44824,,,
Alm Agua Santa,15-04-2021,19:15:00,5814.605957,1153.784424,0,0,12326.28125,,,
Alm Agua Santa,15-04-2021,19:30:00,5874.137207,1136.4552,0,0,12320.54785,,,
Alm Agua Santa,15-04-2021,19:45:00,5898.158203,1125.377808,0,0,12320.65918,,,
Alm Agua Santa,15-04-2021,20:00:00,5912.894043,1122.587769,0,0,12317.07129,,,
Alm Agua Santa,15-04-2021,20:15:00,5908.334961,1122.009766,0,0,12290.47559,,,
Alm Agua Santa,15-04-2021,20:30:00,5843.611328,1105.547241,0,0,12363.98633,,,
Alm Agua Santa,15-04-2021,20:45:00,5730.816895,1091.41272,0,0,12370.25879,,,
Alm Agua Santa,15-04-2021,21:00:00,5627.468262,1072.943726,0,0,12359.18555,,,
Alm Agua Santa,15-04-2021,21:15:00,5620.026367,1071.474121,0,0,12366.74219,,,
Alm Agua Santa,15-04-2021,21:30:00,5537.058105,1080.379639,0,0,12362.73926,,,
Alm Agua Santa,15-04-2021,21:45:00,5484.80957,1109.335571,0,0,12367.80566,,,
Alm Agua Santa,15-04-2021,22:00:00,5400.878418,1100.738281,0,0,12372.56934,,,
Alm Agua Santa,15-04-2021,22:15:00,5255.300781,1033.729492,0,0,12382.50781,,,
Alm Agua Santa,15-04-2021,22:30:00,5109.038086,998.796875,0,0,12393.84473,,,
Alm Agua Santa,15-04-2021,22:45:00,4949.226563,992.7088013,0,0,12397.99902,,,
Alm Agua Santa,15-04-2021,23:00:00,4788.897949,962.0230103,0,0,12405.4082,,,
Alm Agua Santa,15-04-2021,23:15:00,4609.513184,924.3931885,0,0,12416.92578,,,
Alm Agua Santa,15-04-2021,23:30:00,4453.396973,918.2353516,0,0,12428.49219,,,
Alm Agua Santa,15-04-2021,23:45:00,4302.112305,915.9247437,0,0,12444.68066,,,
Alm Agua Santa,16-04-2021,0:00:00,4119.402832,890.2041016,0,0,12459.97656,,,
Alm Agua Santa,16-04-2021,0:15:00,4013.494629,898.1859131,0,0,12465.23047,,,
Alm Agua Santa,16-04-2021,0:30:00,3833.702393,894.296814,0,0,12474.86133,,,
Alm Agua Santa,16-04-2021,0:45:00,3672.126221,884.093689,0,0,12475.59082,,,
Alm Agua Santa,16-04-2021,1:00:00,3561.916504,890.7785645,0,0,12490.53809,,,
Alm Agua Santa,16-04-2021,1:15:00,3422.321045,873.3934937,0,0,12494.3125,,,
Alm Agua Santa,16-04-2021,1:30:00,3339.34668,888.1737671,0,0,12507.00781,,,
Alm Agua Santa,16-04-2021,1:45:00,3258.076172,903.6099243,0,0,12354.41211,,,
Alm Agua Santa,16-04-2021,2:00:00,3188.67749,911.1256104,0,0,12366.2832,,,
Alm Agua Santa,16-04-2021,2:15:00,3115.937256,896.5487061,0,0,12375.60449,,,
Alm Agua Santa,16-04-2021,2:30:00,3070.633545,906.2884521,0,0,12374.00586,,,
Alm Agua Santa,16-04-2021,2:45:00,3021.019287,906.5723877,0,0,12387.88672,,,
Alm Agua Santa,16-04-2021,3:00:00,2948.60791,897.9309082,0,0,12402.47656,,,
Alm Agua Santa,16-04-2021,3:15:00,2912.667725,905.5124512,0,0,12416.60645,,,
Alm Agua Santa,16-04-2021,3:30:00,2900.802002,907.4738159,0,0,12430.04492,,,
Alm Agua Santa,16-04-2021,3:45:00,2872.044434,913.8892212,0,0,12453.00293,,,
Alm Agua Santa,16-04-2021,4:00:00,2845.4021,910.5319214,0,0,12458.80078,,,
Alm Agua Santa,16-04-2021,4:15:00,2868.843994,920.3792114,0,0,12453.98633,,,
Alm Agua Santa,16-04-2021,4:30:00,2693.003906,809.0335083,0,0,12452.56543,,,
Alm Agua Santa,16-04-2021,4:45:00,2723.289795,827.0928955,0,0,12452.53223,,,
Alm Agua Santa,16-04-2021,5:00:00,2698.554688,810.6705933,0,0,12470.93262,,,
Alm Agua Santa,16-04-2021,5:15:00,2703.301025,807.8059692,0,0,12475.32031,,,
Alm Agua Santa,16-04-2021,5:30:00,2708.894775,791.8490601,0,0,12393.06738,,,
Alm Agua Santa,16-04-2021,5:45:00,2755.501465,804.3380737,0,0,12334.67578,,,
Alm Agua Santa,16-04-2021,6:00:00,2776.345947,820.9954834,0,0,12322.07031,,,
Alm Agua Santa,16-04-2021,6:15:00,3062.818848,929.3052368,0,0,12324.46094,,,
Alm Agua Santa,16-04-2021,6:30:00,3257.888916,1003.816711,0,0,12322.98438,,,
Alm Agua Santa,16-04-2021,6:45:00,3317.389893,988.5439453,0,0,12328.84375,,,
Alm Agua Santa,16-04-2021,7:00:00,2862.283936,742.6018677,0,0,12347.67188,,,
Alm Agua Santa,16-04-2021,7:15:00,2828.640625,712.1757202,0,0,12338.17969,,,
Alm Agua Santa,16-04-2021,7:30:00,2907.620361,705.038208,0,0,12283.56934,,,
Alm Agua Santa,16-04-2021,7:45:00,3027.740479,519.3406982,0,0,12272.89355,,,
Alm Agua Santa,16-04-2021,8:00:00,3433.646484,306.5980225,0,0,12266.34668,,,
Alm Agua Santa,16-04-2021,8:15:00,3624.794189,326.7138367,0,0,12265.40918,,,
Alm Agua Santa,16-04-2021,8:30:00,3725.740479,323.751709,0,0,12264.52148,,,
Alm Agua Santa,16-04-2021,8:45:00,3886.76001,361.7728271,0,0,12280.78809,,,
Alm Agua Santa,16-04-2021,9:00:00,4000.494385,368.5933228,0,0,12278.33008,,,
Alm Agua Santa,16-04-2021,9:15:00,3682.319824,171.749527,0,0,12277.75098,,,
Alm Agua Santa,16-04-2021,9:30:00,3894.613525,181.0509338,0,0,12269.66113,,,
Alm Agua Santa,16-04-2021,9:45:00,3975.084961,197.9549866,0,0,12368.3125,,,
Alm Agua Santa,16-04-2021,10:00:00,4406.22998,378.5942688,0,0,12474.99512,,,
Alm Agua Santa,16-04-2021,10:15:00,4485.40332,397.6585388,0,0,12488.91406,,,
Alm Agua Santa,16-04-2021,10:30:00,4402.428223,385.4694214,0,0,12371.78809,,,
Alm Agua Santa,16-04-2021,10:45:00,4374.084961,403.3857117,0,0,12347.06543,,,
Alm Agua Santa,16-04-2021,11:00:00,4368.299316,404.2667542,0,0,12341.25098,,,
Alm Agua Santa,16-04-2021,11:15:00,4408.419434,405.03479,0,0,12317.05957,,,
Alm Agua Santa,16-04-2021,11:30:00,4504.480469,443.1456604,0,0,12288.94629,,,
Alm Agua Santa,16-04-2021,11:45:00,4512.020508,467.2260132,0,0,12277.57422,,,
Alm Agua Santa,16-04-2021,12:00:00,4570.081543,480.412323,0,0,12266.69043,,,
Alm Agua Santa,16-04-2021,12:15:00,4616.286621,512.9535522,0,0,12381.41699,,,
Alm Agua Santa,16-04-2021,12:30:00,4800.887695,521.2453613,0,0,12331.94824,,,
Alm Agua Santa,16-04-2021,12:45:00,4903.336426,525.7097168,0,0,12308.50488,,,
Alm Agua Santa,16-04-2021,13:00:00,4988.572754,560.1674805,0,0,12302.42969,,,
Alm Agua Santa,16-04-2021,13:15:00,5015.805664,535.5765991,0,0,12291.10938,,,
Alm Agua Santa,16-04-2021,13:30:00,4914.613281,480.8876953,0,0,12282.29297,,,
Alm Agua Santa,16-04-2021,13:45:00,4902.269531,489.9710083,0,0,12393.01563,,,
Alm Agua Santa,16-04-2021,14:00:00,4971.144043,558.4613647,0,0,12434.15039,,,
Alm Agua Santa,16-04-2021,14:15:00,4951.442871,549.7854004,0,0,12433.55371,,,
Alm Agua Santa,16-04-2021,14:30:00,4899.287109,547.625,0,0,12439.90234,,,
Alm Agua Santa,16-04-2021,14:45:00,4841.133789,559.9537964,0,0,12423.32422,,,
Alm Agua Santa,16-04-2021,15:00:00,4772.669434,544.2781982,0,0,12404.30957,,,
Alm Agua Santa,16-04-2021,15:15:00,4752.577637,758.0985107,0,0,12395.14746,,,
